product_id,external_product_id,platform_id,country_id,shop_id,category_id,product_title,product_title_translated,brand,description,main_image_url,url,is_ad,first_seen_date,last_updated
323,PLAT23_48832,23,4,26,12,Hasbro Toys & Games Standard Edition,Hasbro Toys & Games Standard Edition (传统销售),Hasbro,节日特供的Hasbro产品，本地化适配,/images/products/toys_&_games/hasbro_11.jpg,https://example.com/product/PROD29323964,True,2025-03-22,2025-05-05
324,LZD_64206,2,7,35,13,Centrum Health & Wellness Standard Edition,Centrum Health & Wellness Standard Edition (高棉销售),Centrum,限时优惠的Centrum产品，本地化适配,/images/products/health_&_wellness/centrum_5.jpg,https://lazada.co.id/product/PROD48961483,True,2025-05-18,2025-06-11
325,SHOPEE_86106,1,10,82,5,MUJI Home & Living Standard Edition,MUJI Home & Living Standard Edition (文莱销售),MUJI,MUJI品牌优质产品，东南亚市场专供,/images/products/home_&_living/muji_12.jpg,https://shopee.co.id/product/PROD92576901,True,2025-06-13,2025-07-03
326,LZD_35137,2,7,82,10,Batik Semar Formal Pants,柬埔寨传统服饰 - Batik Semar Formal Pants,Batik Semar,在Cambodia广受欢迎的Batik Semar产品，质量保证,/images/products/traditional_clothing/batik_semar_10.jpg,https://lazada.co.id/product/PROD23573115,True,2025-12-08,2025-12-10
327,PLAT9_47907,9,3,85,14,Mobil Automotive Deluxe Edition,Mobil Automotive Deluxe Edition (本地销售),Mobil,Mobil品牌热门产品，适合本地使用,/images/products/automotive/mobil_14.jpg,https://example.com/product/PROD28787343,True,2025-10-21,2025-12-08
328,LZD_46471,2,9,65,15,Royal Canin Pet Supplies Basic Edition,Royal Canin Pet Supplies Basic Edition (缅甸销售),Royal Canin,全新上市的Royal Canin产品，适合热带地区使用,/images/products/pet_supplies/royal_canin_7.jpg,https://lazada.co.id/product/PROD61588639,False,2025-05-17,2025-07-14
329,LZD_11831,2,9,67,14,Castrol Automotive Basic Edition,Castrol Automotive Basic Edition (传统销售),Castrol,节日特供的Castrol产品，本地化适配,/images/products/automotive/castrol_6.jpg,https://lazada.co.id/product/PROD32235624,True,2025-05-07,2025-05-30
330,LZD_VN_63264,5,3,100,4,Estee Lauder Luxe Mascara,Estee Lauder Luxe Mascara 本地版,Estee Lauder,Estee Lauder品牌畅销产品，适合本地使用,/images/products/beauty_&_cosmetics/estee_lauder_5.jpg,https://lazada.vn/product/PROD24093668,True,2025-10-08,2025-10-21
331,BLI_48343,7,1,92,14,Bosch Automotive Deluxe Edition,Bosch Automotive Deluxe Edition (本土销售),Bosch,在Indonesia销量领先的Bosch产品，官方授权,/images/products/automotive/bosch_2.jpg,https://blibli.com/product/PROD91446944,True,2025-05-01,2025-06-25
332,LZD_95285,2,9,40,1,Sharp Smart TV,Sharp Smart TV (缅甸销售),Sharp,Sharp品牌优质产品，符合当地标准,/images/products/electronics/sharp_20.jpg,https://lazada.co.id/product/PROD95538210,False,2025-07-18,2025-08-19
333,PLAT22_79561,22,2,96,9,Columbia Sports & Outdoors Deluxe Edition,Columbia Sports & Outdoors Deluxe Edition (泰式销售),Columbia,Columbia品牌优质产品，东南亚市场专供,/images/products/sports_&_outdoors/columbia_13.jpg,https://example.com/product/PROD62929823,True,2025-11-02,2025-11-12
334,JD_22926,19,2,2,7,Fenty Beauty Makeup Standard Edition,Fenty Beauty Makeup Standard Edition 泰国版,Fenty Beauty,在Thailand广受欢迎的Fenty Beauty产品，质量保证,/images/products/makeup/fenty_beauty_2.jpg,https://example.com/product/PROD29053120,True,2025-06-03,2025-08-02
335,PLAT18_69093,18,4,90,5,MUJI Home & Living Standard Edition,MUJI Home & Living Standard Edition (大马销售),MUJI,MUJI品牌热门产品，东南亚市场专供,/images/products/home_&_living/muji_4.jpg,https://example.com/product/PROD88559622,True,2025-09-10,2025-09-28
336,LZD_97687,2,9,50,6,Nivea Sunscreen & Skincare Deluxe Edition,Nivea Sunscreen & Skincare Deluxe Edition 缅甸版,Nivea,Nivea品牌优质产品，符合当地标准,/images/products/sunscreen_&_skincare/nivea_8.jpg,https://lazada.co.id/product/PROD62850460,False,2025-12-28,2026-01-20
337,PLAT12_53670,12,2,87,3,Apple Mobile Phones Premium Edition,Apple Mobile Phones Premium Edition (泰式销售),Apple,Apple品牌畅销产品，符合当地标准,/images/products/mobile_phones/apple_8.jpg,https://example.com/product/PROD96488180,False,2025-01-09,2025-01-12
338,JD_72902,19,2,16,7,NYX Makeup Deluxe Edition,NYX Makeup Deluxe Edition 泰式版,NYX,全新上市的NYX产品，适合热带地区使用,/images/products/makeup/nyx_12.jpg,https://example.com/product/PROD65997957,True,2025-06-03,2025-06-20
339,SHOPEE_13315,1,1,4,6,Biore Sunscreen & Skincare Basic Edition,Biore Sunscreen & Skincare Basic Edition 印尼版,Biore,限时优惠的Biore产品，本地化适配,/images/products/sunscreen_&_skincare/biore_3.jpg,https://shopee.co.id/product/PROD70630635,False,2025-07-21,2025-09-01
340,PLAT14_72336,14,6,94,2,Denim Dress by Zara,Denim Dress by Zara (传统销售),Zara,Zara品牌优质产品，适合本地使用,/images/products/fashion/zara_19.jpg,https://example.com/product/PROD37940543,False,2025-01-15,2025-03-14
341,SH_MY_62745,11,4,93,9,Nike Sports & Outdoors Basic Edition,Nike Sports & Outdoors Basic Edition (传统销售),Nike,在Malaysia广受欢迎的Nike产品，质量保证,/images/products/sports_&_outdoors/nike_7.jpg,https://shopee.com.my/product/PROD82570209,False,2025-07-05,2025-08-12
342,LZD_23355,2,7,75,4,Shiseido Mascara Long Lasting,Shiseido Mascara Long Lasting 柬埔寨版,Shiseido,在Cambodia销量领先的Shiseido产品，质量保证,/images/products/beauty_&_cosmetics/shiseido_14.jpg,https://lazada.co.id/product/PROD57877232,True,2025-05-13,2025-06-08
343,SH_SG_43855,15,5,32,2,Gucci Summer Collection Dress,Gucci Summer Collection Dress (狮城销售),Gucci,Gucci品牌优质产品，东南亚市场专供,/images/products/fashion/gucci_13.jpg,https://shopee.sg/product/PROD79015824,True,2025-03-15,2025-05-05
344,LZD_41008,2,10,19,12,Nintendo Toys & Games Deluxe Edition,Nintendo Toys & Games Deluxe Edition (文莱销售),Nintendo,限时优惠的Nintendo产品，适合热带地区使用,/images/products/toys_&_games/nintendo_2.jpg,https://lazada.co.id/product/PROD88258803,False,2025-09-07,2025-09-27
345,SHOPEE_35127,1,8,77,9,Adidas Sports & Outdoors Deluxe Edition,Adidas Sports & Outdoors Deluxe Edition (寮国销售),Adidas,Adidas品牌热门产品，符合当地标准,/images/products/sports_&_outdoors/adidas_16.jpg,https://shopee.co.id/product/PROD85916224,True,2025-12-20,2026-02-12
346,PLAT14_59156,14,6,59,2,Polyester Jacket by Zara,Polyester Jacket by Zara (传统销售),Zara,Zara品牌畅销产品，符合当地标准,/images/products/fashion/zara_17.jpg,https://example.com/product/PROD82713110,False,2025-12-02,2026-01-29
347,SH_PH_30715,13,6,93,4,The Face Shop Mascara Waterproof,The Face Shop Mascara Waterproof 传统版,The Face Shop,The Face Shop品牌热门产品，适合本地使用,/images/products/beauty_&_cosmetics/the_face_shop_19.jpg,https://shopee.ph/product/PROD72061145,True,2025-04-05,2025-05-04
348,LZD_62647,2,8,40,11,Staedtler Books & Stationery Standard Edition,Staedtler Books & Stationery Standard Edition (传统销售),Staedtler,限时优惠的Staedtler产品，专为东南亚气候设计,/images/products/books_&_stationery/staedtler_17.jpg,https://lazada.co.id/product/PROD94176564,True,2025-11-17,2025-12-12
349,PLAT16_43573,16,5,7,2,Cotton Shoes by Nike,Cotton Shoes by Nike (优质销售),Nike,全新上市的Nike产品，本地化适配,/images/products/fashion/nike_10.jpg,https://example.com/product/PROD70775814,False,2025-07-04,2025-08-24
350,BLI_81809,7,1,30,2,Polyester T-Shirt by Prada,Polyester T-Shirt by Prada (传统销售),Prada,全新上市的Prada产品，本地化适配,/images/products/fashion/prada_18.jpg,https://blibli.com/product/PROD80652795,True,2025-03-26,2025-04-14
351,BLI_94570,7,1,81,7,Fenty Beauty Makeup Standard Edition,Fenty Beauty Makeup Standard Edition 印尼版,Fenty Beauty,限时优惠的Fenty Beauty产品，本地化适配,/images/products/makeup/fenty_beauty_13.jpg,https://blibli.com/product/PROD79085252,True,2025-08-21,2025-08-25
352,SHOPEE_88550,1,10,73,14,Castrol Automotive Standard Edition,Castrol Automotive Standard Edition (文莱销售),Castrol,Castrol品牌经典产品，东南亚市场专供,/images/products/automotive/castrol_20.jpg,https://shopee.co.id/product/PROD18914624,False,2025-05-31,2025-07-07
353,SHOPEE_81324,1,8,3,5,IKEA Home & Living Premium Edition,IKEA Home & Living Premium Edition (寮国销售),IKEA,在Laos销量领先的IKEA产品，质量保证,/images/products/home_&_living/ikea_9.jpg,https://shopee.co.id/product/PROD86449973,False,2025-07-16,2025-08-03
354,TT_TH_32505,27,2,96,6,Wardah Sunscreen & Skincare Deluxe Edition,Wardah Sunscreen & Skincare Deluxe Edition 泰国版,Wardah,节日特供的Wardah产品，专为东南亚气候设计,/images/products/sunscreen_&_skincare/wardah_1.jpg,https://tiktok.com/th/product/PROD45230411,False,2025-03-04,2025-03-13
355,LZD_29928,2,7,69,4,The Face Shop Ultra Mascara,The Face Shop Ultra Mascara 柬埔寨版,The Face Shop,节日特供的The Face Shop产品，本地化适配,/images/products/beauty_&_cosmetics/the_face_shop_6.jpg,https://lazada.co.id/product/PROD82990723,True,2025-01-21,2025-02-25
356,SH_SG_39354,15,5,32,10,Batik Semar Autumn Collection Dress,新加坡传统服饰 - Batik Semar Autumn Collection Dress,Batik Semar,Batik Semar品牌畅销产品，符合当地标准,/images/products/traditional_clothing/batik_semar_17.jpg,https://shopee.sg/product/PROD34878862,False,2025-07-25,2025-08-12
357,PLAT30_10332,30,4,61,14,Shell Automotive Deluxe Edition,Shell Automotive Deluxe Edition (大马销售),Shell,全新上市的Shell产品，本地化适配,/images/products/automotive/shell_8.jpg,https://example.com/product/PROD42438256,True,2025-06-25,2025-07-27
358,SH_TH_44019,6,2,7,10,Batik Parang Winter Collection Shoes,传统传统服饰 - Batik Parang Winter Collection Shoes,Batik Parang,在Thailand广受欢迎的Batik Parang产品，官方授权,/images/products/traditional_clothing/batik_parang_18.jpg,https://shopee.co.th/product/PROD93070220,False,2025-05-08,2025-05-31
359,SHOPEE_46056,1,9,52,6,Biore Sunscreen & Skincare Basic Edition,Biore Sunscreen & Skincare Basic Edition 缅甸版,Biore,在Myanmar销量领先的Biore产品，官方授权,/images/products/sunscreen_&_skincare/biore_2.jpg,https://shopee.co.id/product/PROD55663290,True,2025-03-27,2025-05-14
360,PLAT18_84778,18,4,80,3,OPPO Mobile Phones Standard Edition,OPPO Mobile Phones Standard Edition (马来西亚销售),OPPO,在Malaysia销量领先的OPPO产品，官方授权,/images/products/mobile_phones/oppo_17.jpg,https://example.com/product/PROD95651608,False,2025-01-21,2025-01-25
361,LZD_37655,2,1,62,10,Batik Semar Casual Pants,传统传统服饰 - Batik Semar Casual Pants,Batik Semar,全新上市的Batik Semar产品，本地化适配,/images/products/traditional_clothing/batik_semar_16.jpg,https://lazada.co.id/product/PROD14063156,True,2025-02-11,2025-03-27
362,LZD_48304,2,9,2,10,Batik Parang Summer Collection Dress,缅甸传统服饰 - Batik Parang Summer Collection Dress,Batik Parang,Batik Parang品牌经典产品，符合当地标准,/images/products/traditional_clothing/batik_parang_16.jpg,https://lazada.co.id/product/PROD45527591,True,2025-05-30,2025-06-13
363,BLI_90706,7,1,89,8,Pocky Food & Beverages Basic Edition,传统Pocky Food & Beverages Basic Edition,Pocky,限时优惠的Pocky产品，本地化适配,/images/products/food_&_beverages/pocky_11.jpg,https://blibli.com/product/PROD60671431,False,2025-07-12,2025-08-03
364,PLAT14_55072,14,6,34,1,LG Smart TV,LG Smart TV (菲律宾销售),LG,节日特供的LG产品，本地化适配,/images/products/electronics/lg_7.jpg,https://example.com/product/PROD32837965,False,2025-07-28,2025-08-06
365,SHOPEE_60151,1,9,64,5,Tupperware Home & Living Standard Edition,Tupperware Home & Living Standard Edition (传统销售),Tupperware,在Myanmar广受欢迎的Tupperware产品，官方授权,/images/products/home_&_living/tupperware_11.jpg,https://shopee.co.id/product/PROD17704338,False,2025-03-12,2025-03-28
366,SH_SG_77154,15,5,13,13,Amway Health & Wellness Basic Edition,Amway Health & Wellness Basic Edition (新加坡销售),Amway,Amway品牌经典产品，适合本地使用,/images/products/health_&_wellness/amway_12.jpg,https://shopee.sg/product/PROD59805847,True,2025-04-06,2025-05-09
367,SH_SG_48723,15,5,14,5,Lock&Lock Home & Living Standard Edition,Lock&Lock Home & Living Standard Edition (优质销售),Lock&Lock,全新上市的Lock&Lock产品，本地化适配,/images/products/home_&_living/lock&lock_5.jpg,https://shopee.sg/product/PROD78246816,True,2025-09-04,2025-10-28
368,SHOPEE_59427,1,8,30,15,Trixie Pet Supplies Deluxe Edition,Trixie Pet Supplies Deluxe Edition (寮国销售),Trixie,限时优惠的Trixie产品，本地化适配,/images/products/pet_supplies/trixie_15.jpg,https://shopee.co.id/product/PROD45216865,True,2025-07-20,2025-07-30
369,PLAT14_39529,14,6,6,8,Lays Food & Beverages Deluxe Edition,传统Lays Food & Beverages Deluxe Edition,Lays,在Philippines销量领先的Lays产品，官方授权,/images/products/food_&_beverages/lays_1.jpg,https://example.com/product/PROD56816322,True,2025-07-10,2025-09-02
370,PLAT16_95065,16,5,99,14,Mobil Automotive Deluxe Edition,Mobil Automotive Deluxe Edition (狮城销售),Mobil,在Singapore广受欢迎的Mobil产品，质量保证,/images/products/automotive/mobil_15.jpg,https://example.com/product/PROD93627433,False,2025-05-16,2025-06-20
371,PLAT12_56381,12,2,23,8,Indomie Food & Beverages Premium Edition,泰式Indomie Food & Beverages Premium Edition,Indomie,限时优惠的Indomie产品，本地化适配,/images/products/food_&_beverages/indomie_5.jpg,https://example.com/product/PROD27163946,False,2025-01-01,2025-01-11
372,SH_MY_41661,11,4,35,7,Fenty Beauty Makeup Deluxe Edition,Fenty Beauty Makeup Deluxe Edition 马来西亚版,Fenty Beauty,节日特供的Fenty Beauty产品，适合热带地区使用,/images/products/makeup/fenty_beauty_17.jpg,https://shopee.com.my/product/PROD77547418,False,2025-06-28,2025-08-22
373,LZD_70802,2,1,9,12,Nintendo Toys & Games Basic Edition,Nintendo Toys & Games Basic Edition (本土销售),Nintendo,全新上市的Nintendo产品，适合热带地区使用,/images/products/toys_&_games/nintendo_18.jpg,https://lazada.co.id/product/PROD36788391,True,2025-05-21,2025-06-23
374,SH_MY_25823,11,4,48,1,Panasonic TV with WiFi,Panasonic TV with WiFi (马来西亚销售),Panasonic,Panasonic品牌经典产品，东南亚市场专供,/images/products/electronics/panasonic_19.jpg,https://shopee.com.my/product/PROD83985188,False,2025-04-05,2025-04-28
375,LZD_84003,2,1,55,1,Sharp Washing Machine with AI Control,Sharp Washing Machine with AI Control (本土销售),Sharp,在Indonesia广受欢迎的Sharp产品，正品保障,/images/products/electronics/sharp_9.jpg,https://lazada.co.id/product/PROD85589750,True,2025-05-14,2025-05-23
376,SH_PH_99848,13,6,84,3,OPPO Mobile Phones Basic Edition,OPPO Mobile Phones Basic Edition (菲律宾销售),OPPO,在Philippines销量领先的OPPO产品，质量保证,/images/products/mobile_phones/oppo_9.jpg,https://shopee.ph/product/PROD83581937,False,2025-06-22,2025-07-29
377,LZD_62984,2,7,40,12,Xbox Toys & Games Deluxe Edition,Xbox Toys & Games Deluxe Edition (柬埔寨销售),Xbox,在Cambodia备受好评的Xbox产品，正品保障,/images/products/toys_&_games/xbox_12.jpg,https://lazada.co.id/product/PROD80725170,True,2025-03-29,2025-04-04
378,SH_PH_52037,13,6,30,8,Pepsi Food & Beverages Premium Edition,菲式Pepsi Food & Beverages Premium Edition,Pepsi,全新上市的Pepsi产品，专为东南亚气候设计,/images/products/food_&_beverages/pepsi_17.jpg,https://shopee.ph/product/PROD83684838,False,2025-09-15,2025-11-02
379,TT_VN_28112,28,3,79,13,Watson Health & Wellness Basic Edition,Watson Health & Wellness Basic Edition (传统销售),Watson,Watson品牌经典产品，符合当地标准,/images/products/health_&_wellness/watson_8.jpg,https://tiktok.com/vn/product/PROD85551670,True,2025-08-06,2025-10-04
380,TT_ID_76805,26,1,97,11,Penguin Books & Stationery Premium Edition,Penguin Books & Stationery Premium Edition (传统销售),Penguin,节日特供的Penguin产品，适合热带地区使用,/images/products/books_&_stationery/penguin_7.jpg,https://tiktok.com/id/product/PROD82008471,False,2025-01-11,2025-03-01
381,SHOPEE_81561,1,10,3,6,Mistine Sunscreen & Skincare Deluxe Edition,Mistine Sunscreen & Skincare Deluxe Edition 文莱版,Mistine,节日特供的Mistine产品，本地化适配,/images/products/sunscreen_&_skincare/mistine_16.jpg,https://shopee.co.id/product/PROD22566915,False,2025-06-24,2025-07-03
382,JD_86743,19,2,93,4,Loreal Acne Control Foundation,Loreal Acne Control Foundation 泰国版,Loreal,在Thailand广受欢迎的Loreal产品，官方授权,/images/products/beauty_&_cosmetics/loreal_3.jpg,https://example.com/product/PROD73345165,False,2025-10-13,2025-11-18
383,SHOPEE_93839,1,9,56,6,Biore Sunscreen & Skincare Standard Edition,Biore Sunscreen & Skincare Standard Edition 缅甸版,Biore,Biore品牌优质产品，符合当地标准,/images/products/sunscreen_&_skincare/biore_6.jpg,https://shopee.co.id/product/PROD50164533,False,2025-12-23,2026-01-25
384,SH_SG_40586,15,5,14,7,Huda Beauty Makeup Basic Edition,Huda Beauty Makeup Basic Edition 优质版,Huda Beauty,在Singapore备受好评的Huda Beauty产品，官方授权,/images/products/makeup/huda_beauty_11.jpg,https://shopee.sg/product/PROD62524808,False,2025-03-05,2025-04-01
